audio_filepath,tempo,genre,duration
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108413-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108415-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108415-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108431-1.wav,93.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108431-2.wav,93.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108433-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108433-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108410-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108410-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108412-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108412-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108414-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108414-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108430-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108430-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108432-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108432-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108434-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108434-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108521-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108521-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108523-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108523-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108525-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108525-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108527-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108527-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108529-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108529-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108522-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108522-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108524-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108524-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108526-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108526-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108528-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108528-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108530-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108530-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108621-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108621-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108623-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108623-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108625-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108625-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108627-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108627-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108629-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108629-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108622-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108622-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108624-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108624-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108626-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108626-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108628-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108628-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108630-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108630-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108721-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108721-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108723-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108723-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108725-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108725-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108727-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108727-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108729-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108729-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108722-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108722-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108724-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108724-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108726-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108726-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108728-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108728-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108730-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108730-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108821-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108821-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108823-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108823-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108825-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108825-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108827-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108827-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108829-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108829-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108822-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108822-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108824-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108824-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108826-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108826-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108828-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\108828-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109709-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109709-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109711-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109711-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109719-1.wav,74.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109719-2.wav,74.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109710-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109710-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109712-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109712-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109718-1.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109718-2.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109823-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109823-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109825-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109825-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109827-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109827-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109829-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109829-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109831-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109831-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109833-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109833-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109822-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109822-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109824-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109824-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109826-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109826-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109828-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109828-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109830-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109830-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109832-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\109832-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110013-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110013-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110015-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110015-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110012-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110012-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110014-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110014-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110721-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110721-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110723-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110723-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110725-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110725-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110727-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110727-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110720-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110720-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110722-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110722-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110724-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110724-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110726-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110726-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110728-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110728-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110813-1.wav,80.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110813-2.wav,80.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110815-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110815-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110817-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110817-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110819-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110819-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110821-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110821-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110812-1.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110812-2.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110814-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110814-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110816-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110816-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110818-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110818-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110820-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110820-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110822-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110822-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110913-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110913-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110915-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110915-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110917-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110917-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110914-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110914-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110916-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\110916-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111223-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111223-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111225-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111225-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111227-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111227-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111229-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111229-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111231-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111231-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111233-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111233-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111224-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111224-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
